InNum,CallDateTime,Address,AptLot,geox,geoy,ExtNatureDisplayName,Report,PolArea,DOW,Hour
2021213100,"8/24/2021 6:51:44 AM","701 E BROADWAY","          ",1688947.13,1135463.38,"911 CHECKS",,"70D ",Tuesday,06
2021213097,"8/24/2021 6:47:10 AM","3216 CLARK LN","          ",1700413.63,1139453.5,"CHECK SUBJECT",,"40W ",Tuesday,06
2021213096,"8/24/2021 6:45:48 AM","1913-106 E WALNUT ST","          ",1694719,1136149.25,"ASSIST CITIZEN",,"80N ",Tuesday,06
2021213095,"8/24/2021 6:41:39 AM","N HWY 63 SB/E BROWN SCHOOL RD","          ",1696874.38,1153329.75,"STALLED VEHICLE",,"104 ",Tuesday,06
2021213094,"8/24/2021 6:40:09 AM","1010 RANGE LINE ST","          ",1690418.38,1139187.38,"CHECK SUBJECT",,"20E ",Tuesday,06
2021213091,"8/24/2021 6:37:10 AM","5101 SANDSTONE DR","          ",1708743.5,1148232.88,"911 CHECKS",,"40E ",Tuesday,06
2021213090,"8/24/2021 6:36:25 AM","3206 CLARK LN","          ",1700151.5,1139669.38,"CHECK OPEN BUSINESS",,"40W ",Tuesday,06
2021213087,"8/24/2021 6:26:06 AM","1113 DOLLY VARDEN DR","          ",1665132.38,1132484.63,"911 CHECKS",,"50W ",Tuesday,06
2021213086,"8/24/2021 6:25:58 AM","N HWY 63 SB/E BROADWAY OFFR SB","          ",1699198.75,1135254.25,"911 CHECKS",,"80N ",Tuesday,06
2021213079,"8/24/2021 6:04:59 AM","1000-BLK E BROADWAY","          ",1689782.38,1135361.5,"MISSING PERSON",2021008109,"70D ",Tuesday,06
2021213078,"8/24/2021 6:03:34 AM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"911 CHECKS",,"80A ",Tuesday,06
2021213068,"8/24/2021 5:02:05 AM","2900-9107 S OLD 63","          ",1695802.88,1123522.13,"911 CHECKS",,"80S ",Tuesday,05
2021213067,"8/24/2021 4:55:56 AM","713 W WORLEY ST","          ",1683442.88,1138172.25,"LAW ALARM",,"20W ",Tuesday,04
2021213066,"8/24/2021 4:53:35 AM","405 SUDBURY DR","          ",1684304.13,1118183.5,"LAW ALARM",,"60W ",Tuesday,04
2021213051,"8/24/2021 3:58:26 AM","4101 WACO RD","          ",1704238.63,1157606.88,"LAW ALARM",,"30N ",Tuesday,03
2021213047,"8/24/2021 3:33:20 AM","2306-BLK E BUSINESS LOOP 70","          ",1695918.75,1139845.25,TRESPASSING,,"40W ",Tuesday,03
2021213046,"8/24/2021 3:30:49 AM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"CHECK AREA",,"80A ",Tuesday,03
2021213042,"8/24/2021 3:11:16 AM","1205 UNIVERSITY AVE","          ",1690943.38,1133777.25,"911 CHECKS",,"70E ",Tuesday,03
2021213026,"8/24/2021 2:26:32 AM","304 BREWER DR","          ",1669500.63,1135626.25,"911 CHECKS",,"50W ",Tuesday,02
2021213025,"8/24/2021 2:24:24 AM","406 S WILLIAM ST","          ",1692576.63,1133845.38,"PARKING VIOLATION",,"70E ",Tuesday,02
2021213024,"8/24/2021 2:23:10 AM","1012-101 CLAUDELL LN","          ",1678490.75,1139499.38,FRAUD,,"10W ",Tuesday,02
2021213016,"8/24/2021 2:07:11 AM","N HWY 63 NB/I70 E","          ",1698840.38,1139179.5,"TRAFFIC HAZARD",,"40W ",Tuesday,02
2021213015,"8/24/2021 2:07:02 AM","3406-89 RANGE LINE ST","          ",1690659.75,1147020.88,"SUSPICIOUS PERSON",,"30S ",Tuesday,02
2021213013,"8/24/2021 2:02:20 AM","1520-3 SYLVAN LN","          ",1697589.13,1141149.38,"SUSPICIOUS INCIDENT",,"40W ",Tuesday,02
2021213011,"8/24/2021 1:53:55 AM","1000-BLK E BROADWAY","          ",1689782.38,1135361.5,"MISSING PERSON",2021008108,"70D ",Tuesday,01
2021213009,"8/24/2021 1:52:32 AM","1900-BLK LASSO CIR","          ",1714030.63,1127206.63,"911 CHECKS",,"80N ",Tuesday,01
2021213008,"8/24/2021 1:51:57 AM","1100 MADISON ST","          ",1684817.25,1139842.63,"911 CHECKS",,"20W ",Tuesday,01
2021213007,"8/24/2021 1:50:21 AM","1637 HIGHRIDGE CIR","          ",1679252.63,1130089.88,"SUSPICIOUS INCIDENT",,"50W ",Tuesday,01
2021213004,"8/24/2021 1:47:20 AM","2600-BLK S OLD 63","          ",1695306.13,1124053.5,"911 CHECKS",,"80S ",Tuesday,01
2021212992,"8/24/2021 1:16:16 AM","7000-110D N BUCKINGHAM SQ","          ",1703726.38,1163581.38,"SUSPICIOUS INCIDENT",,"30N ",Tuesday,01
2021212991,"8/24/2021 1:13:18 AM","410 OAK ST","          ",1685832.13,1137421.75,"SUSPICIOUS INCIDENT",,"20W ",Tuesday,01
2021212985,"8/24/2021 1:01:21 AM","7 E ASH ST","          ",1686429,1136333,DISTURBANCE,,"50E ",Tuesday,01
2021212983,"8/24/2021 1:00:08 AM","706 SONDRA AVE","          ",1683886.38,1142273.25,DISTURBANCE,2021008107,"10E ",Tuesday,01
2021212982,"8/24/2021 12:59:09 AM","304 BREWER DR","          ",1669500.63,1135626.25,DISTURBANCE,2021008106,"50W ",Tuesday,00
2021212973,"8/24/2021 12:23:40 AM","1100 MADISON ST","          ",1684817.25,1139842.63,"911 CHECKS",,"20W ",Tuesday,00
2021212970,"8/24/2021 12:20:11 AM","222 E BROADWAY","          ",1687496.63,1135191.88,ASSAULT,,"50E ",Tuesday,00
2021212967,"8/24/2021 12:19:37 AM","820 E BROADWAY","          ",1689411,1135311.75,DISTURBANCE,,"70D ",Tuesday,00
2021212966,"8/24/2021 12:17:05 AM","1615-P1 W BUSINESS LOOP 70","          ",1679186.25,1145098.63,"SUSPICIOUS VEHICLE",,"10W ",Tuesday,00
2021212965,"8/24/2021 12:16:14 AM","2501 WILLOWBROOK CT","          ",1698641.5,1144431.13,"ABANDONED  VEHICLE",,"40W ",Tuesday,00
2021212962,"8/24/2021 12:07:05 AM","5700 FREEDOM DR","          ",1711301.5,1138856.38,"SUSPICIOUS PERSON",,"40E ",Tuesday,00
2021212959,"8/24/2021 12:06:51 AM","ROLLINS RD/EASTLAKE DR","          ",1675666,1133604,"911 CHECKS",,"50W ",Tuesday,00
2021212950,"8/23/2021 11:56:15 PM","3511 NORFLEET DR","          ",1690965.38,1120621.25,"CHECK THE WELFARE",,"60E ",Monday,23
2021212945,"8/23/2021 11:36:26 PM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"CHECK AREA",,"80A ",Monday,23
2021212944,"8/23/2021 11:34:18 PM","CLARK LN/CONNECTOR","          ",1699582.25,1139826.25,"TRAFFIC STOP",2021008104,"40W ",Monday,23
2021212934,"8/23/2021 11:19:25 PM","401 CLINKSCALES RD","          ",1679452.38,1138205.25,"SUSPICIOUS INCIDENT",,"20W ",Monday,23
2021212930,"8/23/2021 11:12:08 PM","6013 DORNAGH CT","          ",1679969.63,1110277.63,"911 CHECKS",,"60W ",Monday,23
2021212928,"8/23/2021 11:09:59 PM","703 MCBAINE AVE","          ",1685174.5,1138650,"SUSPICIOUS PERSON",,"20W ",Monday,23
2021212922,"8/23/2021 10:58:54 PM","W BROADWAY/BOURN AVE","          ",1676749.88,1136269.38,"CHECK SUBJECT",,"50W ",Monday,22
2021212920,"8/23/2021 10:56:24 PM","806-10 N PROVIDENCE RD","          ",1687690.25,1138764.25,"911 CHECKS",,"20E ",Monday,22
2021212915,"8/23/2021 10:36:57 PM","1114 N EIGHTH ST","          ",1690017.38,1139578.88,"SUSPICIOUS INCIDENT",,"20E ",Monday,22
2021212911,"8/23/2021 10:33:43 PM","S OLD 63/BEARFIELD RD","          ",1696452.75,1122079.13,"SUSPICIOUS INCIDENT",,"80S ",Monday,22
2021212906,"8/23/2021 10:30:51 PM","6906 MADISON CREEK DR","          ",1674065.5,1107493.63,"SUSPICIOUS INCIDENT",,"60W ",Monday,22
2021212903,"8/23/2021 10:29:45 PM","126 S PROVIDENCE RD","          ",1687685.75,1134786,"SUSPICIOUS VEHICLE",,"50E ",Monday,22
2021212902,"8/23/2021 10:24:39 PM","WILKES BLVD/N EIGHTH ST","          ",1689684,1138548.38,"TRAFFIC STOP",,"20E ",Monday,22
2021212901,"8/23/2021 10:24:27 PM","127-219 S EIGHTH ST","          ",1688975.75,1134775,"ANIMAL COMPLAINT",,"70D ",Monday,22
2021212900,"8/23/2021 10:23:38 PM","E BUSINESS LOOP 70/N PROVIDENCE RD","          ",1687631.88,1140168.75,"CHECK SUBJECT",,"20E ",Monday,22
2021212899,"8/23/2021 10:23:17 PM","111 HITT ST","          ",1689931.5,1134696.13,"TRESPASS SUBJECT",,"70D ",Monday,22
2021212898,"8/23/2021 10:22:36 PM","100 N KEENE ST","          ",1700090.63,1135397,"TRAFFIC HAZARD",,"80N ",Monday,22
2021212893,"8/23/2021 10:12:52 PM","111 HITT ST","          ",1689931.5,1134696.13,"TRESPASS SUBJECT",,"70D ",Monday,22
2021212892,"8/23/2021 10:06:43 PM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"ASSIST CITIZEN",,"80A ",Monday,22
2021212891,"8/23/2021 10:05:50 PM","402 S COLLEGE AVE","          ",1691148.63,1133937.38,"PEACE DISTURBANCE",,"70E ",Monday,22
2021212890,"8/23/2021 10:04:31 PM","3406-89 RANGE LINE ST","          ",1690659.75,1147020.88,HARASSMENT,,"30S ",Monday,22
2021212882,"8/23/2021 9:48:12 PM","400 N PROVIDENCE RD","          ",1687744.38,1137126.88,"CHECK SUBJECT",2021008101,"20E ",Monday,21
2021212881,"8/23/2021 9:48:07 PM","5580 BULL RUN DR","          ",1710785.25,1137409,DISTURBANCE,,"80N ",Monday,21
2021212877,"8/23/2021 9:38:23 PM","CHERRY ST/S PROVIDENCE RD","          ",1687557.5,1135057.88,"LEAVING THE SCENE ACCIDENT",,"50E ",Monday,21
2021212865,"8/23/2021 9:22:01 PM","1612 N PROVIDENCE RD","          ",1688133.75,1142247.63,TRESPASSING,,"10E ",Monday,21
2021212862,"8/23/2021 9:19:15 PM","1706 STARLIGHT DR","          ",1704751,1141861,"911 CHECKS",,"40E ",Monday,21
2021212859,"8/23/2021 9:17:38 PM","3805 DUBLIN AVE","          ",1671071.13,1130874.13,"911 CHECKS",,"50W ",Monday,21
2021212854,"8/23/2021 9:04:50 PM","2005 VINE ST","          ",1694935,1138814,DISTURBANCE,2021008099,"80N ",Monday,21
2021212852,"8/23/2021 9:04:19 PM","2611-B QUAIL DR","          ",1697872,1142002.75,"SHOTS HEARD",,"40W ",Monday,21
2021212849,"8/23/2021 9:02:21 PM","2613-D QUAIL DR","          ",1697954.75,1141966,"ASSIST FIRE",,"40W ",Monday,21
2021212842,"8/23/2021 8:46:43 PM","7 E ASH ST","          ",1686422,1136304.5,"CHECK THE WELFARE",,"50E ",Monday,20
2021212837,"8/23/2021 8:38:38 PM","2904 CLARK LN","          ",1699062.25,1139507.75,"LAW ALARM",,"40W ",Monday,20
2021212830,"8/23/2021 8:31:56 PM","S HWY 63 SB/E BROADWAY","          ",1699060.38,1133532.5,"CHECK THE WELFARE",,"80S ",Monday,20
2021212821,"8/23/2021 8:24:17 PM","1531 BODIE DR","          ",1692933.25,1155743.5,"ABANDONED  VEHICLE",,"30N ",Monday,20
2021212820,"8/23/2021 8:22:55 PM","1021 QUEEN ANN DR","          ",1695135.75,1129665.63,DISTURBANCE,2021008100,"80S ",Monday,20
2021212819,"8/23/2021 8:22:52 PM","400 N PROVIDENCE RD","          ",1687744.38,1137126.88,"SHOTS HEARD",2021008094,"20E ",Monday,20
2021212817,"8/23/2021 8:18:22 PM","WESTFIELD LN/W SOUTHAMPTON DR","          ",1680963.13,1117087.75,"PARKING VIOLATION",,"60W ",Monday,20
2021212812,"8/23/2021 8:05:40 PM","11300 S AIRPORT DR","          ",1719733.38,1086570.63,"CHECK AREA",,"80A ",Monday,20
2021212808,"8/23/2021 8:00:05 PM","403-107 N STADIUM BLVD","          ",1676819.88,1138576.25,"911 CHECKS",,"50E ",Monday,20
2021212802,"8/23/2021 7:52:52 PM","S PROVIDENCE RD/KENTUCKY BLVD","          ",1687662,1131086.88,ACCIDENT,,"60E ",Monday,19
2021212798,"8/23/2021 7:46:46 PM","4608 WREN WOOD DR","          ",1706676.75,1145586.75,"KEEP THE PEACE",,"40E ",Monday,19
2021212795,"8/23/2021 7:45:47 PM","101 W SEXTON RD","          ",1686232.25,1138695.5,"CIVIL MATTER",,"20W ",Monday,19
2021212794,"8/23/2021 7:45:39 PM","3340 VANDIVER DR","          ",1700798.38,1144113,LARCENY,,"40W ",Monday,19
2021212789,"8/23/2021 7:42:04 PM","PARIS RD ONR NB/N HWY 63 NB","          ",1700118.13,1149955.63,ACCIDENT,,"30N ",Monday,19
2021212787,"8/23/2021 7:39:24 PM","BIG BEAR BLVD/DEAD END","          ",1690784.13,1144673.13,"CHECK SUBJECT",,"30S ",Monday,19
2021212785,"8/23/2021 7:38:25 PM","3600 ASPEN HEIGHTS PKWY","          ",1697846.13,1120322.75,"LAW ALARM",,"80S ",Monday,19
2021212784,"8/23/2021 7:37:59 PM","3812 BUTTONWOOD DR","          ",1688679.5,1119161.5,"911 CHECKS",,"60E ",Monday,19
2021212777,"8/23/2021 7:29:26 PM","207 N STADIUM BLVD","          ",1676046.63,1137998.88,HARASSMENT,,"50E ",Monday,19
2021212777,"8/23/2021 7:29:26 PM","207 N STADIUM BLVD","          ",1676046.63,1137998.88,DISTURBANCE,,"50E ",Monday,19
2021212775,"8/23/2021 7:23:05 PM","3110-207 E STADIUM BLVD","          ",1699592.25,1128089.13,"KEEP THE PEACE",,"80S ",Monday,19
2021212771,"8/23/2021 7:18:02 PM","2001-2 NEWTON DR","          ",1687058.5,1143352.5,"LEAVING THE SCENE ACCIDENT",2021008091,"10E ",Monday,19
2021212770,"8/23/2021 7:08:43 PM","BUTTONWOOD ACCESS/S PROVIDENCE RD","          ",1687411.25,1119156.25,"RECOVER PROPERTY",,"60E ",Monday,19
2021212769,"8/23/2021 7:07:49 PM","1116 E BUSINESS LOOP 70","          ",1690629.5,1139841.75,"TRAFFIC STOP",2021008092,"20E ",Monday,19
2021212762,"8/23/2021 7:01:03 PM","2009 NEWTON DR","          ",1687081.25,1143479,LARCENY,,"10E ",Monday,19
2021212745,"8/23/2021 6:46:37 PM","415-3 CONLEY RD","          ",1698262.5,1136622.75,"LEAVING THE SCENE ACCIDENT",2021008093,"80N ",Monday,18
2021212744,"8/23/2021 6:46:35 PM","2001 E BROADWAY","          ",1695101.38,1134809.5,ACCIDENT,,"80N ",Monday,18
2021212740,"8/23/2021 6:42:58 PM","4412 BRUNSWICK DR","          ",1697639.38,1151749,"ASSIST CITIZEN",,"30N ",Monday,18
2021212734,"8/23/2021 6:40:38 PM","203 PARK DE VILLE PL","          ",1673425.5,1138688,"911 CHECKS",,"50W ",Monday,18
2021212730,"8/23/2021 6:35:58 PM","4500 BETHEL ST","          ",1684820.38,1117659,"911 CHECKS",,"60W ",Monday,18
2021212729,"8/23/2021 6:35:41 PM","4840 N HWY 763","          ",1691020.75,1154041.75,"TRAFFIC STOP",,"30N ",Monday,18
2021212727,"8/23/2021 6:35:13 PM","5701 VERO WAY","          ",1711366.5,1136205.38,"911 CHECKS",,"80N ",Monday,18
2021212725,"8/23/2021 6:33:45 PM","127-514 S EIGHTH ST","          ",1688878.25,1134713.63,DISTURBANCE,,"70D ",Monday,18
2021212720,"8/23/2021 6:27:38 PM","N FAIRVIEW RD/BERNADETTE DR","          ",1674894.75,1140537.38,"911 CHECKS",,"10W ",Monday,18
2021212719,"8/23/2021 6:25:46 PM","BEARFIELD RD/GRINDSTONE PKWY","          ",1696195.13,1121456.5,"STALLED VEHICLE",,"80S ",Monday,18
2021212718,"8/23/2021 6:24:26 PM","202 N STADIUM BLVD","          ",1677162.75,1137748.63,"LAW ALARM",,"50E ",Monday,18
2021212715,"8/23/2021 6:19:18 PM","705 RIDGEWAY PL","          ",1683536.88,1137843.13,"911 CHECKS",,"20W ",Monday,18
2021212713,"8/23/2021 6:17:19 PM","S PROVIDENCE RD/CORPORATE LAKE DR","          ",1687329.38,1114993,ACCIDENT,,"60W ",Monday,18
2021212708,"8/23/2021 6:12:48 PM","2703-228 E BROADWAY","          ",1698143.38,1133905.13,DISTURBANCE,,"80S ",Monday,18
2021212707,"8/23/2021 6:12:27 PM","1729 W BROADWAY","          ",1679027.88,1136982.88,"911 CHECKS",,"50E ",Monday,18
2021212698,"8/23/2021 6:05:39 PM","S PROVIDENCE RD/E SOUTHAMPTON DR","          ",1687360,1116460.25,ACCIDENT,,"60E ",Monday,18
2021212688,"8/23/2021 5:53:16 PM","1608 WHITBURN DR","          ",1679001,1116696.63,"LAW ALARM",,"60W ",Monday,17
2021212687,"8/23/2021 5:51:36 PM","805 CHERRY ST","          ",1689219.5,1135117.5,"911 CHECKS",,"70D ",Monday,17
2021212686,"8/23/2021 5:51:02 PM","805 CHERRY ST","          ",1689219.5,1135117.5,"911 CHECKS",,"70D ",Monday,17
2021212677,"8/23/2021 5:40:59 PM","700-BLK E NIFONG BLVD","          ",1688657.38,1120143.88,ACCIDENT,,"60E ",Monday,17
2021212676,"8/23/2021 5:39:26 PM","1615 W BUSINESS LOOP 70","          ",1679751.5,1144667.5,"911 CHECKS",,"10W ",Monday,17
2021212669,"8/23/2021 5:34:13 PM","3900-BLK S PROVIDENCE RD","          ",1687425,1119276.25,ACCIDENT,,"60E ",Monday,17
2021212666,"8/23/2021 5:30:17 PM","BUTTONWOOD DR/COOPER DRIVE NORTH","          ",1688625.25,1119888.5,ACCIDENT,,"60E ",Monday,17
2021212663,"8/23/2021 5:24:45 PM","N STADIUM BLVD/LA MIRADA DR","          ",1674237.75,1147327.88,DWI,,"10W ",Monday,17
2021212659,"8/23/2021 5:20:53 PM","1 HOSPITAL DR","          ",1689228.75,1130549.88,DISTURBANCE,2021008087,MUG1,Monday,17
2021212647,"8/23/2021 5:01:30 PM","S PROVIDENCE RD/E STADIUM BLVD","          ",1687546.38,1130408.13,"CHECK THE WELFARE",,"60E ",Monday,17
2021212632,"8/23/2021 4:50:09 PM","403-107 N STADIUM BLVD","          ",1676819.88,1138576.25,"VEH REPO",,"50E ",Monday,16
2021212629,"8/23/2021 4:49:22 PM","1 S SEVENTH ST","          ",1688768.75,1135296.13,"CHECK SUBJECT",,"70D ",Monday,16
2021212622,"8/23/2021 4:44:30 PM","2631 TRIMBLE RD","          ",1697642.63,1134197,DISTURBANCE,,"80N ",Monday,16
2021212616,"8/23/2021 4:38:52 PM","PARIS RD/N RTE B","          ",1704726.88,1159485.75,"CHECK THE WELFARE",,"30N ",Monday,16
2021212610,"8/23/2021 4:31:10 PM","TRIMBLE RD/BRICKTON RD","          ",1698471.63,1134294,ACCIDENT,,"80N ",Monday,16
2021212608,"8/23/2021 4:30:37 PM","MOSS ST/GORDON ST","          ",1693830.38,1138933.25,"PARKING VIOLATION",,"70E ",Monday,16
2021212605,"8/23/2021 4:27:07 PM","406-1 S NINTH ST","          ",1689505.38,1133715,"AUTO THEFT",,"70D ",Monday,16
2021212598,"8/23/2021 4:22:59 PM","VANDIVER DR/WOODARD DR","          ",1700992.75,1144689.38,"STALLED VEHICLE",,"40W ",Monday,16
2021212589,"8/23/2021 4:15:36 PM","BROWN STATION RD/N RTE B","          ",1704708.5,1159506.13,"TRAFFIC HAZARD",,"30N ",Monday,16
2021212586,"8/23/2021 4:13:57 PM","4029 GRACE ELLEN DR","          ",1696395.25,1149700.25,"ASSIST CITIZEN",,"30N ",Monday,16
2021212582,"8/23/2021 4:12:06 PM","1415 GREENSBORO DR","          ",1692209.25,1155779.25,"ANIMAL COMPLAINT",,"30N ",Monday,16
2021212580,"8/23/2021 4:11:08 PM","3001 W BROADWAY","          ",1673837.63,1137334.25,LARCENY,2021008085,"50W ",Monday,16
2021212579,"8/23/2021 4:10:36 PM","4500 KENTSFIELD LN","          ",1700968.63,1116399,"911 CHECKS",,"80S ",Monday,16
2021212574,"8/23/2021 4:07:42 PM","2016 PARIS RD","          ",1695218.25,1141249.13,HARASSMENT,,"40W ",Monday,16
2021212568,"8/23/2021 4:01:06 PM","2101 W WORLEY ST","          ",1676835.25,1139058.75,"ASSIST CITIZEN",,"10W ",Monday,16
2021212561,"8/23/2021 3:46:01 PM","122 S NINTH ST","          ",1689509.5,1134752.25,"CHECK SUBJECT",,"70D ",Monday,15
2021212560,"8/23/2021 3:44:42 PM","6700-105 STEPHENS STATION RD","          ",1707259.63,1161714.38,ACCIDENT,,"30N ",Monday,15
2021212559,"8/23/2021 3:44:07 PM","1001 W BROADWAY","          ",1682126.63,1135724,DISTURBANCE,,"50E ",Monday,15
2021212545,"8/23/2021 3:28:29 PM","605 SEYMOUR RD","          ",1677091.75,1134024.88,"911 CHECKS",,"50E ",Monday,15
2021212542,"8/23/2021 3:23:48 PM","1604 UNIVERSITY AVE","          ",1692576.25,1133436.5,LARCENY,2021008088,"70E ",Monday,15
2021212541,"8/23/2021 3:23:02 PM","126 S PROVIDENCE RD","          ",1687685.75,1134786,LARCENY,,"50E ",Monday,15
2021212538,"8/23/2021 3:20:49 PM","111 S PROVIDENCE RD","          ",1687149.38,1134878.25,DISTURBANCE,2021008082,"50E ",Monday,15
2021212530,"8/23/2021 3:14:28 PM","SMILEY LN/RANGE LINE ST","          ",1690503.88,1150503.63,"STALLED VEHICLE",,"10E ",Monday,15
2021212528,"8/23/2021 3:12:50 PM","401 TURNER AVE","          ",1688057.5,1132705.5,"LEAVING THE SCENE ACCIDENT",,"70E ",Monday,15
2021212526,"8/23/2021 3:11:15 PM","WILSON AVE/HIGH ST","          ",1692796.13,1132881.38,"911 CHECKS",,"70E ",Monday,15
2021212520,"8/23/2021 3:02:48 PM","4160-311 BETHEL ST","          ",1685229.13,1118834.5,"911 CHECKS",,"60W ",Monday,15
2021212519,"8/23/2021 2:59:49 PM","308 ST JAMES ST","          ",1690490.5,1136546.38,"CHECK AREA",,"20E ",Monday,14
2021212517,"8/23/2021 2:57:30 PM","4160-311 BETHEL ST","          ",1685229.13,1118834.5,"911 CHECKS",,"60W ",Monday,14
2021212516,"8/23/2021 2:56:16 PM","715 E NIFONG BLVD","          ",1688761.75,1120299.63,"KEEP THE PEACE",,"60E ",Monday,14
2021212514,"8/23/2021 2:53:49 PM","RIPLEY ST/HINKSON AVE","          ",1692026.75,1137226.5,"ABANDONED  VEHICLE",,"70E ",Monday,14
2021212510,"8/23/2021 2:52:09 PM","NORTH WILLOWBROOK RD/NELWOOD DR","          ",1698112.88,1144509.5,"CHECK AREA",,"40W ",Monday,14
2021212509,"8/23/2021 2:51:40 PM","5307 CURRITUCK LN","          ",1691975.63,1155489.63,"CHECK STATUS OF OFFICER",,"30N ",Monday,14
2021212507,"8/23/2021 2:47:38 PM","1746 TIMBER CREEK DR","          ",1676685.5,1143410.25,"911 CHECKS",,"10W ",Monday,14
2021212502,"8/23/2021 2:39:46 PM","401 MAPLEWOOD DR","          ",1679638.63,1134250.63,"ASSIST CITIZEN",,"50E ",Monday,14
2021212501,"8/23/2021 2:39:07 PM","1111-704 E BROADWAY","          ",1690304.25,1135465.75,TRESPASSING,,"70D ",Monday,14
2021212498,"8/23/2021 2:33:20 PM","3406-89 RANGE LINE ST","          ",1690659.75,1147020.88,"ASSIST CITIZEN",,"30S ",Monday,14
2021212494,"8/23/2021 2:30:49 PM","2931-1 NORTHLAND DR","          ",1691822.63,1145904.38,"MISSING PERSON",,"30S ",Monday,14
2021212492,"8/23/2021 2:28:38 PM","1707 SWIFT CT","          ",1664433.25,1131048,"ASSIST OTHER AGENCY",,"50W ",Monday,14
2021212486,"8/23/2021 2:22:56 PM","4612 DEHAVEN DR","          ",1706728.25,1144406.25,"911 CHECKS",,"40E ",Monday,14
2021212484,"8/23/2021 2:21:57 PM","800 HOSPITAL DR","          ",1689091.13,1130184.25,"911 CHECKS",,"70E ",Monday,14
2021212473,"8/23/2021 2:13:47 PM","4800 PARIS RD","          ",1703664.88,1153143,LARCENY,,"30N ",Monday,14
2021212472,"8/23/2021 2:13:17 PM","1021-4 QUEEN ANN DR","          ",1695225.5,1129664.75,"CIVIL MATTER",,"80S ",Monday,14
2021212471,"8/23/2021 2:13:07 PM","W ASH ST/N GARTH AVE","          ",1686202.38,1136259.63,"TRAFFIC HAZARD",,"50E ",Monday,14
2021212463,"8/23/2021 2:06:40 PM","1729-8 W BROADWAY","          ",1678973.63,1136376.25,"SUSPICIOUS INCIDENT",,"50E ",Monday,14
2021212460,"8/23/2021 2:03:43 PM","4004-H PEACH CT","          ",1686592.88,1118687.75,"911 CHECKS",,"60W ",Monday,14
2021212459,"8/23/2021 2:03:41 PM","1611-4 HINKSON AVE","          ",1692892.5,1137444.75,"ASSIST CITIZEN",,"70E ",Monday,14
2021212456,"8/23/2021 2:01:58 PM","RANGE LINE ST/VANDIVER DR","          ",1690006.25,1142443.63,"TRAFFIC HAZARD",,"30S ",Monday,14
2021212449,"8/23/2021 1:57:12 PM","1121-2A E BUSINESS LOOP 70","          ",1690665.63,1140128.88,LARCENY,2021008079,"20E ",Monday,13
2021212448,"8/23/2021 1:57:00 PM","27-J CONLEY RD","          ",1698414.38,1135139.13,TRESPASSING,,"80N ",Monday,13
2021212446,"8/23/2021 1:53:38 PM","702 WILKES BLVD","          ",1689024.5,1138537.25,TRESPASSING,,"20E ",Monday,13
2021212444,"8/23/2021 1:49:20 PM","126 S PROVIDENCE RD","          ",1687685.75,1134786,ACCIDENT,,"50E ",Monday,13
2021212441,"8/23/2021 1:46:25 PM","N PROVIDENCE RD/E WALNUT ST","          ",1687577.5,1135779.63,"STALLED VEHICLE",,"50E ",Monday,13
2021212438,"8/23/2021 1:45:49 PM","700 VANDIVER DR","          ",1689451.13,1142357.5,ACCIDENT,,"10E ",Monday,13
2021212436,"8/23/2021 1:43:40 PM","5101 GEYSER BLVD","          ",1708836.13,1143734.88,TRESPASSING,,"40E ",Monday,13
2021212431,"8/23/2021 1:39:43 PM","1714-D AMELIA ST","          ",1693627.13,1137803.13,FRAUD,,"70E ",Monday,13
2021212427,"8/23/2021 1:37:22 PM","201 SWITZLER ST","          ",1687308.25,1137234.88,DISTURBANCE,2021008077,"20W ",Monday,13
2021212430,"8/23/2021 1:37:22 PM","1500-BLK I70 DR SW","          ",1680090.63,1140037.63,ACCIDENT,,"20W ",Monday,13
2021212421,"8/23/2021 1:30:21 PM","3211-A CLARK LN","          ",1700093.75,1140085.13,"CHECK OPEN BUSINESS",,"40W ",Monday,13
2021212420,"8/23/2021 1:30:02 PM","2202 MCINTOSH DR","          ",1717058.25,1142669.88,"911 CHECKS",,"40E ",Monday,13
